molecule_chembl_id,relation,standard_relation,standard_units,standard_value,units,value,target
CHEMBL357775,=,=,nM,16600.0,uM,16.6,aromatase
CHEMBL357775,=,=,nM,10040.0,uM,10.04,aromatase
CHEMBL338746,=,=,nM,26000.0,uM,26.0,aromatase
CHEMBL88412,=,=,nM,1600.0,uM,1.6,aromatase
CHEMBL333185,=,=,nM,8700.0,uM,8.7,aromatase
CHEMBL9165,=,=,nM,200.0,uM,0.2,aromatase
CHEMBL305483,=,=,nM,1200.0,uM,1.2,aromatase
CHEMBL9179,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL95109,=,=,nM,91.0,uM,0.091,aromatase
CHEMBL124118,=,=,nM,93000.0,uM,93.0,aromatase
CHEMBL269761,>,>,nM,200000.0,uM,200.0,aromatase
CHEMBL331522,=,=,nM,2400.0,uM,2.4,aromatase
CHEMBL330452,=,=,nM,63000.0,uM,63.0,aromatase
CHEMBL1394757,=,=,nM,370000.0,uM,370.0,aromatase
CHEMBL488,=,=,nM,5200.0,uM,5.2,aromatase
CHEMBL151212,=,=,nM,13500.0,uM,13.5,aromatase
CHEMBL151212,=,=,nM,8400.0,uM,8.4,aromatase
CHEMBL1096024,=,=,nM,3500.0,uM,3.5,aromatase
CHEMBL331522,=,=,nM,2800.0,uM,2.8,aromatase
CHEMBL97542,=,=,nM,3800.0,uM,3.8,aromatase
CHEMBL488,=,=,nM,37000.0,uM,37.0,aromatase
CHEMBL151691,=,=,nM,15660.0,uM,15.66,aromatase
CHEMBL151691,=,=,nM,10040.0,uM,10.04,aromatase
CHEMBL2111801,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL70901,=,=,nM,300.0,uM,0.3,aromatase
CHEMBL70901,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL149238,=,=,nM,12500.0,uM,12.5,aromatase
CHEMBL149238,=,=,nM,10040.0,uM,10.04,aromatase
CHEMBL148903,=,=,nM,20000.0,uM,20.0,aromatase
CHEMBL148903,=,=,nM,10200.0,uM,10.2,aromatase
CHEMBL95919,=,=,nM,41.0,uM,0.041,aromatase
CHEMBL113647,=,=,nM,8000.0,uM,8.0,aromatase
CHEMBL114019,,,nM,,uM,,aromatase
CHEMBL110524,=,=,nM,5600.0,uM,5.6,aromatase
CHEMBL112908,=,=,nM,20000.0,uM,20.0,aromatase
CHEMBL112292,=,=,nM,16000.0,uM,16.0,aromatase
CHEMBL112509,=,=,nM,4600.0,uM,4.6,aromatase
CHEMBL157101,=,=,nM,16000.0,uM,16.0,aromatase
CHEMBL317935,=,=,nM,13000.0,uM,13.0,aromatase
CHEMBL114447,=,=,nM,1500.0,uM,1.5,aromatase
CHEMBL110257,,,nM,,uM,,aromatase
CHEMBL113242,=,=,nM,580.0,uM,0.58,aromatase
CHEMBL325461,=,=,nM,36000.0,uM,36.0,aromatase
CHEMBL109347,=,=,nM,3200.0,uM,3.2,aromatase
CHEMBL431843,=,=,nM,51000.0,uM,51.0,aromatase
CHEMBL309113,=,=,nM,1200.0,uM,1.2,aromatase
CHEMBL323546,=,=,nM,13900.0,uM,13.9,aromatase
CHEMBL102981,=,=,nM,2100.0,uM,2.1,aromatase
CHEMBL441404,=,=,nM,3600.0,uM,3.6,aromatase
CHEMBL89046,=,=,nM,245000.0,uM,245.0,aromatase
CHEMBL313485,=,=,nM,3200.0,uM,3.2,aromatase
CHEMBL25700,=,=,nM,1900.0,uM,1.9,aromatase
CHEMBL24021,=,=,nM,260.0,uM,0.26,aromatase
CHEMBL105298,=,=,nM,240.0,uM,0.24,aromatase
CHEMBL24897,=,=,nM,4000.0,uM,4.0,aromatase
CHEMBL24410,=,=,nM,320.0,uM,0.32,aromatase
CHEMBL321729,=,=,nM,2000.0,uM,2.0,aromatase
CHEMBL104126,=,=,nM,9700.0,uM,9.7,aromatase
CHEMBL314351,=,=,nM,31000.0,uM,31.0,aromatase
CHEMBL274826,=,=,nM,300.0,uM,0.3,aromatase
CHEMBL1629804,=,=,nM,110.0,uM,0.11,aromatase
CHEMBL104047,=,=,nM,89.0,uM,0.089,aromatase
CHEMBL312960,=,=,nM,21000.0,uM,21.0,aromatase
CHEMBL302741,=,=,nM,56000.0,uM,56.0,aromatase
CHEMBL105044,=,=,nM,3200.0,uM,3.2,aromatase
CHEMBL102536,=,=,nM,97.0,uM,0.097,aromatase
CHEMBL334391,=,=,nM,530.0,uM,0.53,aromatase
CHEMBL2311169,=,=,nM,660.0,uM,0.66,aromatase
CHEMBL71117,=,=,nM,18000.0,uM,18.0,aromatase
CHEMBL308829,=,=,nM,62000.0,uM,62.0,aromatase
CHEMBL330452,=,=,nM,10000.0,uM,10.0,aromatase
CHEMBL488,=,=,nM,30000.0,uM,30.0,aromatase
CHEMBL39661,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL24946,=,=,nM,790.0,uM,0.79,aromatase
CHEMBL321729,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL105298,=,=,nM,310.0,uM,0.31,aromatase
CHEMBL314991,=,=,nM,30000.0,uM,30.0,aromatase
CHEMBL104566,=,=,nM,2000.0,uM,2.0,aromatase
CHEMBL89102,=,=,nM,2500.0,uM,2.5,aromatase
CHEMBL302249,=,=,nM,42000.0,uM,42.0,aromatase
CHEMBL71736,=,=,nM,9000.0,uM,9.0,aromatase
CHEMBL25695,=,=,nM,390.0,uM,0.39,aromatase
CHEMBL336387,=,=,nM,190.0,uM,0.19,aromatase
CHEMBL102884,=,=,nM,310.0,uM,0.31,aromatase
CHEMBL91363,=,=,nM,2400.0,uM,2.4,aromatase
CHEMBL71152,=,=,nM,340.0,uM,0.34,aromatase
CHEMBL103685,=,=,nM,13000.0,uM,13.0,aromatase
CHEMBL71612,=,=,nM,33000.0,uM,33.0,aromatase
CHEMBL102409,=,=,nM,300.0,uM,0.3,aromatase
CHEMBL262723,=,=,nM,1800.0,uM,1.8,aromatase
CHEMBL302530,=,=,nM,60000.0,uM,60.0,aromatase
CHEMBL281871,=,=,nM,1700.0,uM,1.7,aromatase
CHEMBL314125,=,=,nM,1500.0,uM,1.5,aromatase
CHEMBL103040,=,=,nM,870.0,uM,0.87,aromatase
CHEMBL282673,=,=,nM,240.0,uM,0.24,aromatase
CHEMBL24037,=,=,nM,510.0,uM,0.51,aromatase
CHEMBL25588,=,=,nM,350.0,uM,0.35,aromatase
CHEMBL71363,=,=,nM,55000.0,uM,55.0,aromatase
CHEMBL88412,=,=,nM,330.0,uM,0.33,aromatase
CHEMBL289116,=,=,nM,5000.0,uM,5.0,aromatase
CHEMBL24580,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL88421,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL71169,=,=,nM,60000.0,uM,60.0,aromatase
CHEMBL311400,=,=,nM,42000.0,uM,42.0,aromatase
CHEMBL25059,=,=,nM,140.0,uM,0.14,aromatase
CHEMBL101743,=,=,nM,120.0,uM,0.12,aromatase
CHEMBL88842,=,=,nM,4000.0,uM,4.0,aromatase
CHEMBL319026,=,=,nM,96.0,uM,0.096,aromatase
CHEMBL24387,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL319026,=,=,nM,120.0,uM,0.12,aromatase
CHEMBL421491,=,=,nM,140000.0,uM,140.0,aromatase
CHEMBL71082,=,=,nM,28000.0,uM,28.0,aromatase
CHEMBL323585,=,=,nM,11800.0,uM,11.8,aromatase
CHEMBL316262,=,=,nM,6600.0,uM,6.6,aromatase
CHEMBL90856,=,=,nM,10000.0,uM,10.0,aromatase
CHEMBL102536,=,=,nM,290.0,uM,0.29,aromatase
CHEMBL68674,=,=,nM,30000.0,uM,30.0,aromatase
CHEMBL335408,=,=,nM,1650.0,uM,1.65,aromatase
CHEMBL25473,=,=,nM,1400.0,uM,1.4,aromatase
CHEMBL1630911,=,=,nM,6900.0,uM,6.9,aromatase
CHEMBL284238,=,=,nM,720.0,uM,0.72,aromatase
CHEMBL3245349,=,=,nM,650.0,uM,0.65,aromatase
CHEMBL328546,=,=,nM,40000.0,uM,40.0,aromatase
CHEMBL105289,=,=,nM,2300.0,uM,2.3,aromatase
CHEMBL444844,=,=,nM,6000.0,uM,6.0,aromatase
CHEMBL88918,=,=,nM,800.0,uM,0.8,aromatase
CHEMBL102510,>,>,nM,20000.0,uM,20.0,aromatase
CHEMBL70367,=,=,nM,1800.0,uM,1.8,aromatase
CHEMBL302305,=,=,nM,11000.0,uM,11.0,aromatase
CHEMBL25523,=,=,nM,660.0,uM,0.66,aromatase
CHEMBL103040,=,=,nM,340.0,uM,0.34,aromatase
CHEMBL327239,=,=,nM,385000.0,uM,385.0,aromatase
CHEMBL157101,=,=,nM,39600.0,uM,39.6,aromatase
CHEMBL328863,=,=,nM,38300.0,uM,38.3,aromatase
CHEMBL319160,=,=,nM,3980.0,uM,3.98,aromatase
CHEMBL157101,=,=,nM,110000.0,uM,110.0,aromatase
CHEMBL28880,>,>,nM,300000.0,uM,300.0,aromatase
CHEMBL29521,=,=,nM,600.0,uM,0.6,aromatase
CHEMBL488,=,=,nM,37000.0,uM,37.0,aromatase
CHEMBL29863,=,=,nM,2300.0,uM,2.3,aromatase
CHEMBL39661,=,=,nM,9000.0,uM,9.0,aromatase
CHEMBL29338,=,=,nM,1700.0,uM,1.7,aromatase
CHEMBL25735,=,=,nM,1300.0,uM,1.3,aromatase
CHEMBL287647,=,=,nM,1100.0,uM,1.1,aromatase
CHEMBL282573,=,=,nM,16000.0,uM,16.0,aromatase
CHEMBL28669,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL29138,=,=,nM,135000.0,uM,135.0,aromatase
CHEMBL28668,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL29864,=,=,nM,11000.0,uM,11.0,aromatase
CHEMBL29230,=,=,nM,400.0,uM,0.4,aromatase
CHEMBL29339,=,=,nM,1500.0,uM,1.5,aromatase
CHEMBL177468,=,=,nM,955.0,uM,0.955,aromatase
CHEMBL178036,=,=,nM,130.0,uM,0.13,aromatase
CHEMBL177413,=,=,nM,970.0,uM,0.97,aromatase
CHEMBL177274,=,=,nM,810.0,uM,0.81,aromatase
CHEMBL367483,=,=,nM,125.0,uM,0.125,aromatase
CHEMBL177921,=,=,nM,119.0,uM,0.119,aromatase
CHEMBL175091,=,=,nM,15.0,uM,0.015,aromatase
CHEMBL175144,=,=,nM,120.0,uM,0.12,aromatase
CHEMBL359817,=,=,nM,218.0,uM,0.218,aromatase
CHEMBL362187,=,=,nM,226.0,uM,0.226,aromatase
CHEMBL367719,=,=,nM,190.0,uM,0.19,aromatase
CHEMBL179247,=,=,nM,20.0,uM,0.02,aromatase
CHEMBL177692,=,=,nM,330.0,uM,0.33,aromatase
CHEMBL175688,=,=,nM,39.0,uM,0.039,aromatase
CHEMBL177293,=,=,nM,27.0,uM,0.027,aromatase
CHEMBL174579,=,=,nM,100.0,uM,0.1,aromatase
CHEMBL9298,=,=,nM,5.0,uM,0.005,aromatase
CHEMBL157101,,,nM,,uM,,aromatase
CHEMBL176118,=,=,nM,7370.0,nM,7370.0,aromatase
CHEMBL176609,=,=,nM,4310.0,nM,4310.0,aromatase
CHEMBL176101,=,=,nM,5570.0,nM,5570.0,aromatase
CHEMBL362441,=,=,nM,1130.0,nM,1130.0,aromatase
CHEMBL176098,=,=,nM,4000.0,nM,4000.0,aromatase
CHEMBL366772,=,=,nM,6360.0,nM,6360.0,aromatase
CHEMBL366669,=,=,nM,980.0,nM,980.0,aromatase
CHEMBL425323,=,=,nM,7080.0,nM,7080.0,aromatase
CHEMBL176886,=,=,nM,7680.0,nM,7680.0,aromatase
CHEMBL177268,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL175550,=,=,nM,3930.0,nM,3930.0,aromatase
CHEMBL366570,=,=,nM,4600.0,nM,4600.0,aromatase
CHEMBL368305,=,=,nM,4720.0,nM,4720.0,aromatase
CHEMBL176009,=,=,nM,12630.0,nM,12630.0,aromatase
CHEMBL366490,=,=,nM,1810.0,nM,1810.0,aromatase
CHEMBL176076,=,=,nM,180.0,nM,180.0,aromatase
CHEMBL176287,=,=,nM,130.0,nM,130.0,aromatase
CHEMBL369623,=,=,nM,230.0,nM,230.0,aromatase
CHEMBL175791,=,=,nM,9740.0,nM,9740.0,aromatase
CHEMBL157101,,,nM,,nM,,aromatase
CHEMBL9298,=,=,nM,30.0,nM,30.0,aromatase
CHEMBL175962,=,=,nM,6700.0,nM,6700.0,aromatase
CHEMBL179149,=,=,nM,12730.0,nM,12730.0,aromatase
CHEMBL360026,=,=,nM,650.0,nM,650.0,aromatase
CHEMBL424960,=,=,nM,1550.0,nM,1550.0,aromatase
CHEMBL179144,=,=,nM,800.0,nM,800.0,aromatase
CHEMBL175554,=,=,nM,5430.0,nM,5430.0,aromatase
CHEMBL175799,=,=,nM,1990.0,nM,1990.0,aromatase
CHEMBL366773,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL179222,=,=,nM,3400.0,nM,3400.0,aromatase
CHEMBL359942,=,=,nM,3960.0,nM,3960.0,aromatase
CHEMBL175609,=,=,nM,3720.0,nM,3720.0,aromatase
CHEMBL175979,=,=,nM,800.0,nM,800.0,aromatase
CHEMBL185165,=,=,nM,1400.0,uM,1.4,aromatase
CHEMBL184952,=,=,nM,31600.0,uM,31.6,aromatase
CHEMBL187185,=,=,nM,430.0,uM,0.43,aromatase
CHEMBL95109,=,=,nM,90.0,uM,0.09,aromatase
CHEMBL95919,=,=,nM,40.0,uM,0.04,aromatase
CHEMBL185966,>,>,nM,100000.0,uM,100.0,aromatase
CHEMBL361872,>,>,nM,100000.0,uM,100.0,aromatase
CHEMBL264724,>,>,nM,100000.0,uM,100.0,aromatase
CHEMBL189170,>,>,nM,100000.0,uM,100.0,aromatase
CHEMBL185809,=,=,nM,1600.0,uM,1.6,aromatase
CHEMBL185819,=,=,nM,9200.0,uM,9.2,aromatase
CHEMBL362906,>,>,nM,100000.0,uM,100.0,aromatase
CHEMBL184051,=,=,nM,3000.0,uM,3.0,aromatase
CHEMBL361653,=,=,nM,3100.0,uM,3.1,aromatase
CHEMBL188664,=,=,nM,210.0,uM,0.21,aromatase
CHEMBL186079,=,=,nM,530.0,uM,0.53,aromatase
CHEMBL186626,,,nM,,uM,,aromatase
CHEMBL186208,,,nM,,uM,,aromatase
CHEMBL184700,,,nM,,uM,,aromatase
CHEMBL184749,=,=,nM,610.0,uM,0.61,aromatase
CHEMBL364326,=,=,nM,3600.0,uM,3.6,aromatase
CHEMBL185950,=,=,nM,280.0,uM,0.28,aromatase
CHEMBL187068,=,=,nM,220.0,uM,0.22,aromatase
CHEMBL488,=,=,nM,2800.0,uM,2.8,aromatase
CHEMBL131921,=,=,nM,34000.0,uM,34.0,aromatase
CHEMBL192306,=,=,nM,770.0,uM,0.77,aromatase
CHEMBL192306,=,=,nM,776247116628.69,,2.89,aromatase
CHEMBL189472,=,=,nM,2000.0,uM,2.0,aromatase
CHEMBL189472,=,=,nM,1949844599758.04,,3.29,aromatase
CHEMBL363493,=,=,nM,520.0,uM,0.52,aromatase
CHEMBL363493,=,=,nM,512861383991.37,,2.71,aromatase
CHEMBL189274,=,=,nM,4700.0,uM,4.7,aromatase
CHEMBL189274,=,=,nM,4677351412871.98,,3.67,aromatase
CHEMBL190099,=,=,nM,18000.0,uM,18.0,aromatase
CHEMBL190099,=,=,nM,18197008586099.82,,4.26,aromatase
CHEMBL191488,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL190848,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL190208,>,>,nM,50000.0,uM,50.0,aromatase
CHEMBL488,=,=,nM,2800.0,uM,2.8,aromatase
CHEMBL488,=,=,nM,2818382931264.45,,3.45,aromatase
CHEMBL131921,=,=,nM,34000.0,uM,34.0,aromatase
CHEMBL131921,=,=,nM,33884415613920.34,,4.53,aromatase
CHEMBL363621,=,=,nM,3550.0,nM,3550.0,aromatase
CHEMBL193606,=,=,nM,6580.0,nM,6580.0,aromatase
CHEMBL365120,=,=,nM,3790.0,nM,3790.0,aromatase
CHEMBL193997,=,=,nM,2540.0,nM,2540.0,aromatase
CHEMBL383806,=,=,nM,2490.0,nM,2490.0,aromatase
CHEMBL383807,=,=,nM,4260.0,nM,4260.0,aromatase
CHEMBL193652,=,=,nM,4050.0,nM,4050.0,aromatase
CHEMBL194440,=,=,nM,7830.0,nM,7830.0,aromatase
CHEMBL193496,=,=,nM,1010.0,nM,1010.0,aromatase
CHEMBL365314,=,=,nM,280.0,nM,280.0,aromatase
CHEMBL370281,=,=,nM,770.0,nM,770.0,aromatase
CHEMBL193858,=,=,nM,90.0,nM,90.0,aromatase
CHEMBL371742,=,=,nM,1280.0,nM,1280.0,aromatase
CHEMBL192077,=,=,nM,1710.0,nM,1710.0,aromatase
CHEMBL192155,=,=,nM,4330.0,nM,4330.0,aromatase
CHEMBL195354,=,=,nM,4830.0,nM,4830.0,aromatase
CHEMBL195248,=,=,nM,7450.0,nM,7450.0,aromatase
CHEMBL364956,=,=,nM,790.0,nM,790.0,aromatase
CHEMBL195580,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL195653,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL370530,=,=,nM,720.0,nM,720.0,aromatase
CHEMBL363849,=,=,nM,1940.0,nM,1940.0,aromatase
CHEMBL371509,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL371275,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL194928,=,=,nM,4810.0,nM,4810.0,aromatase
CHEMBL370317,=,=,nM,3630.0,nM,3630.0,aromatase
CHEMBL383145,=,=,nM,2740.0,nM,2740.0,aromatase
CHEMBL381194,=,=,nM,100.0,nM,100.0,aromatase
CHEMBL195688,=,=,nM,3680.0,nM,3680.0,aromatase
CHEMBL373074,=,=,nM,2800.0,nM,2800.0,aromatase
CHEMBL193555,=,=,nM,4060.0,nM,4060.0,aromatase
CHEMBL194047,,,nM,,nM,,aromatase
CHEMBL364080,=,=,nM,2040.0,nM,2040.0,aromatase
CHEMBL365735,=,=,nM,5727.0,nM,5727.0,aromatase
CHEMBL362968,=,=,nM,586.0,nM,586.0,aromatase
CHEMBL195571,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL193534,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL193343,=,=,nM,6638.0,nM,6638.0,aromatase
CHEMBL197150,,,nM,,nM,,aromatase
CHEMBL194565,,,nM,,nM,,aromatase
CHEMBL196796,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL197576,=,=,nM,1805.0,nM,1805.0,aromatase
CHEMBL196328,=,=,nM,9107.0,nM,9107.0,aromatase
CHEMBL197723,,,nM,,nM,,aromatase
CHEMBL381014,=,=,nM,970.0,nM,970.0,aromatase
CHEMBL193863,,,nM,,nM,,aromatase
CHEMBL371430,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL363626,,,nM,,nM,,aromatase
CHEMBL438802,=,=,nM,1252.0,nM,1252.0,aromatase
CHEMBL197840,,,nM,,nM,,aromatase
CHEMBL371455,,,nM,,nM,,aromatase
CHEMBL178453,,,nM,,nM,,aromatase
CHEMBL197899,,,nM,,nM,,aromatase
CHEMBL194515,,,nM,,nM,,aromatase
CHEMBL194277,,,nM,,nM,,aromatase
CHEMBL195996,=,=,nM,2821.0,nM,2821.0,aromatase
CHEMBL194472,=,=,nM,129.0,nM,129.0,aromatase
CHEMBL195629,,,nM,,nM,,aromatase
CHEMBL193556,,,nM,,nM,,aromatase
CHEMBL370822,,,nM,,nM,,aromatase
CHEMBL193653,,,nM,,nM,,aromatase
CHEMBL197044,,,nM,,nM,,aromatase
CHEMBL372256,,,nM,,nM,,aromatase
CHEMBL372087,,,nM,,nM,,aromatase
CHEMBL157101,,,nM,,nM,,aromatase
CHEMBL9298,=,=,nM,30.0,nM,30.0,aromatase
CHEMBL194641,=,=,nM,225.0,uM,0.225,aromatase
CHEMBL1629802,=,=,nM,145.0,uM,0.145,aromatase
CHEMBL1630280,=,=,nM,670.0,uM,0.67,aromatase
CHEMBL132530,=,=,nM,42.0,uM,0.042,aromatase
CHEMBL197451,=,=,nM,1850.0,uM,1.85,aromatase
CHEMBL1399,=,=,nM,600.0,uM,0.6,aromatase
CHEMBL202231,=,=,nM,60.0,uM,0.06,aromatase
CHEMBL202226,=,=,nM,20.0,uM,0.02,aromatase
CHEMBL446706,=,=,nM,1460.0,uM,1.46,aromatase
CHEMBL371663,=,=,nM,1230.0,uM,1.23,aromatase
CHEMBL202065,=,=,nM,130.0,uM,0.13,aromatase
CHEMBL201831,=,=,nM,100.0,uM,0.1,aromatase
CHEMBL199334,=,=,nM,600.0,uM,0.6,aromatase
CHEMBL197650,=,=,nM,10.0,uM,0.01,aromatase
CHEMBL379019,=,=,nM,130.0,uM,0.13,aromatase
CHEMBL382902,=,=,nM,44.0,uM,0.044,aromatase
CHEMBL198291,=,=,nM,49.0,uM,0.049,aromatase
CHEMBL382500,=,=,nM,130.0,uM,0.13,aromatase
CHEMBL202020,=,=,nM,160.0,uM,0.16,aromatase
CHEMBL202612,=,=,nM,49.0,uM,0.049,aromatase
CHEMBL372999,=,=,nM,44.0,uM,0.044,aromatase
CHEMBL7162,=,=,nM,680.0,uM,0.68,aromatase
CHEMBL372835,>,>,nM,25000.0,uM,25.0,aromatase
CHEMBL381883,>,>,nM,25000.0,uM,25.0,aromatase
CHEMBL202452,=,=,nM,4490.0,uM,4.49,aromatase
CHEMBL202471,=,=,nM,2670.0,uM,2.67,aromatase
CHEMBL202470,=,=,nM,3960.0,uM,3.96,aromatase
CHEMBL202469,=,=,nM,910.0,uM,0.91,aromatase
CHEMBL202030,=,=,nM,230.0,uM,0.23,aromatase
CHEMBL202474,=,=,nM,300.0,uM,0.3,aromatase
CHEMBL202473,=,=,nM,440.0,uM,0.44,aromatase
CHEMBL437497,=,=,nM,870.0,uM,0.87,aromatase
CHEMBL204502,=,=,nM,960.0,uM,0.96,aromatase
CHEMBL204501,=,=,nM,1210.0,uM,1.21,aromatase
CHEMBL203869,=,=,nM,2810.0,uM,2.81,aromatase
CHEMBL274387,=,=,nM,5870.0,uM,5.87,aromatase
CHEMBL382482,=,=,nM,760.0,uM,0.76,aromatase
CHEMBL204184,=,=,nM,2510.0,uM,2.51,aromatase
CHEMBL204183,=,=,nM,470.0,uM,0.47,aromatase
CHEMBL204039,=,=,nM,9.0,uM,0.009,aromatase
CHEMBL382679,=,=,nM,23.7,uM,0.0237,aromatase
CHEMBL488,=,=,nM,29750.0,uM,29.75,aromatase
CHEMBL204483,=,=,nM,29.7,uM,0.0297,aromatase
CHEMBL205177,=,=,nM,19.3,uM,0.0193,aromatase
CHEMBL41761,=,=,nM,40.0,uM,0.04,aromatase
CHEMBL203981,=,=,nM,26.3,uM,0.0263,aromatase
CHEMBL204039,=,=,nM,15.3,uM,0.0153,aromatase
CHEMBL204039,=,=,nM,45.0,uM,0.045,aromatase
CHEMBL205782,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL206070,=,=,nM,3551.0,nM,3551.0,aromatase
CHEMBL206550,=,=,nM,1787.0,nM,1787.0,aromatase
CHEMBL205503,=,=,nM,1507.0,nM,1507.0,aromatase
CHEMBL206283,=,=,nM,6045.0,nM,6045.0,aromatase
CHEMBL206351,=,=,nM,814.0,nM,814.0,aromatase
CHEMBL206300,>,>,nM,36000.0,nM,36000.0,aromatase
CHEMBL205881,=,=,nM,4073.0,nM,4073.0,aromatase
CHEMBL9298,=,=,nM,30.0,nM,30.0,aromatase
CHEMBL157101,=,=,nM,40.0,nM,40.0,aromatase
CHEMBL206125,,,,,,,aromatase
CHEMBL207829,,,,,,,aromatase
CHEMBL207751,,,,,,,aromatase
CHEMBL208471,,,,,,,aromatase
CHEMBL377576,,,,,,,aromatase
CHEMBL425054,,,,,,,aromatase
CHEMBL205250,,,,,,,aromatase
CHEMBL206273,,,,,,,aromatase
CHEMBL212473,=,=,nM,79.43,,-7.1,aromatase
CHEMBL212473,=,=,nM,80.0,uM,0.08,aromatase
CHEMBL9298,=,=,nM,52.0,uM,0.052,aromatase
CHEMBL209731,=,=,nM,69.0,uM,0.069,aromatase
CHEMBL377766,=,=,nM,440.0,uM,0.44,aromatase
CHEMBL213588,=,=,nM,44.67,,-7.35,aromatase
CHEMBL213588,=,=,nM,45.0,uM,0.045,aromatase
CHEMBL213587,=,=,nM,71.0,uM,0.071,aromatase
CHEMBL377626,=,=,nM,1819.7,,-5.74,aromatase
CHEMBL377626,=,=,nM,1800.0,uM,1.8,aromatase
CHEMBL209047,=,=,nM,4073.8,,-5.39,aromatase
CHEMBL209047,=,=,nM,4100.0,uM,4.1,aromatase
CHEMBL212168,=,=,nM,467.74,,-6.33,aromatase
CHEMBL212168,=,=,nM,470.0,uM,0.47,aromatase
CHEMBL158635,=,=,nM,550.0,uM,0.55,aromatase
CHEMBL158635,=,=,nM,549.54,,-6.26,aromatase
CHEMBL213587,=,=,nM,70.79,,-7.15,aromatase
CHEMBL377766,=,=,nM,436.52,,-6.36,aromatase
CHEMBL209731,=,=,nM,69.18,,-7.16,aromatase
CHEMBL376473,=,=,nM,28300.0,uM,28.3,aromatase
CHEMBL222250,=,=,nM,810.0,uM,0.81,aromatase
CHEMBL376649,=,=,nM,1780.0,uM,1.78,aromatase
CHEMBL222260,=,=,nM,2330.0,uM,2.33,aromatase
CHEMBL223368,=,=,nM,330.0,uM,0.33,aromatase
CHEMBL374535,=,=,nM,2680.0,uM,2.68,aromatase
CHEMBL376303,=,=,nM,490.0,uM,0.49,aromatase
CHEMBL56367,=,=,nM,27000.0,uM,27.0,aromatase
CHEMBL157101,=,=,nM,900.0,uM,0.9,aromatase
CHEMBL375292,=,=,nM,2850.0,uM,2.85,aromatase
CHEMBL387518,=,=,nM,26630.0,uM,26.63,aromatase
CHEMBL225447,=,=,nM,2850.0,uM,2.85,aromatase
CHEMBL223874,=,=,nM,74.0,uM,0.074,aromatase
CHEMBL387892,=,=,nM,2820.0,uM,2.82,aromatase
CHEMBL427247,=,=,nM,2100.0,uM,2.1,aromatase
CHEMBL225472,=,=,nM,280.0,uM,0.28,aromatase
CHEMBL388604,=,=,nM,3600.0,uM,3.6,aromatase
CHEMBL225178,=,=,nM,760.0,uM,0.76,aromatase
CHEMBL437731,=,=,nM,51.0,uM,0.051,aromatase
CHEMBL375046,=,=,nM,168.0,uM,0.168,aromatase
CHEMBL224228,=,=,nM,144.0,uM,0.144,aromatase
CHEMBL224649,=,=,nM,680.0,uM,0.68,aromatase
CHEMBL224786,=,=,nM,5130.0,uM,5.13,aromatase
CHEMBL224787,=,=,nM,106.0,uM,0.106,aromatase
CHEMBL225499,=,=,nM,150.0,uM,0.15,aromatase
CHEMBL224600,=,=,nM,1130.0,uM,1.13,aromatase
CHEMBL375292,=,=,nM,2818.38,,-5.55,aromatase
CHEMBL387518,=,=,nM,26915.35,,-4.57,aromatase
CHEMBL225447,=,=,nM,2818.38,,-5.55,aromatase
CHEMBL223874,=,=,nM,74.13,,-7.13,aromatase
CHEMBL376371,=,=,nM,3981.07,,-5.4,aromatase
CHEMBL387892,=,=,nM,2818.38,,-5.55,aromatase
CHEMBL427247,=,=,nM,2089.3,,-5.68,aromatase
CHEMBL225472,=,=,nM,281.84,,-6.55,aromatase
CHEMBL388604,=,=,nM,3630.78,,-5.44,aromatase
CHEMBL225178,=,=,nM,758.58,,-6.12,aromatase
CHEMBL375497,=,=,nM,100000.0,,-4.0,aromatase
CHEMBL437731,=,=,nM,51.29,,-7.29,aromatase
CHEMBL375046,=,=,nM,169.82,,-6.77,aromatase
CHEMBL224228,=,=,nM,144.54,,-6.84,aromatase
CHEMBL224649,=,=,nM,676.08,,-6.17,aromatase
