molecule_chembl_id,molwt,LogP,TPSA,HBD,HBA,RotB
CHEMBL5407480,349.86500000000007,5.343200000000004,22.75,0,3,5
CHEMBL5408745,526.265,7.1825000000000045,35.64,0,4,6
CHEMBL5409215,414.32200000000006,4.999200000000004,21.060000000000002,0,3,5
CHEMBL5409533,306.34400000000005,3.4685000000000024,35.64,0,4,4
CHEMBL5410174,412.30600000000004,5.591400000000005,22.75,0,3,5
CHEMBL5410534,321.355,3.564400000000002,42.980000000000004,1,4,4
CHEMBL5413476,463.2060000000001,6.7591000000000045,22.75,0,3,5
CHEMBL5414198,415.7220000000001,5.306300000000003,35.64,0,4,4
CHEMBL5416025,336.414,3.631700000000002,33.95,0,4,5
CHEMBL5417624,313.36400000000003,3.201080000000002,59.43,0,5,4
CHEMBL5425388,351.88100000000003,4.751000000000004,21.060000000000002,0,3,5
CHEMBL5425433,288.35400000000004,3.3294000000000015,35.64,0,4,4
CHEMBL5425696,288.391,3.0817000000000005,63.4,1,3,7
CHEMBL5426878,493.3550000000001,6.153900000000005,35.64,0,4,6
CHEMBL5427189,288.35400000000004,3.398500000000001,46.5,1,3,4
CHEMBL5430016,351.4310000000001,3.4315200000000017,56.89,0,5,4
CHEMBL5431722,260.337,2.1334,72.19,2,3,5
CHEMBL5432257,288.35400000000004,3.3294000000000015,35.64,0,4,4
CHEMBL5432856,335.426,4.2367000000000035,21.060000000000002,0,3,5
CHEMBL5432998,288.35400000000004,3.3294000000000015,35.64,0,4,4
CHEMBL5434047,321.355,3.564400000000002,42.980000000000004,1,4,4
CHEMBL5434222,366.26200000000006,4.696900000000002,22.75,0,3,4
CHEMBL5436290,369.87100000000004,4.890100000000004,21.060000000000002,0,3,5
CHEMBL5438840,349.865,5.343200000000005,22.75,0,3,5
CHEMBL5439256,412.3060000000001,5.591400000000004,22.75,0,3,5
CHEMBL5439659,381.27700000000004,4.652900000000004,35.64,0,4,4
CHEMBL5440090,232.283,1.3532,72.19,2,3,3
CHEMBL351271,208.264,3.084600000000001,17.82,0,2,2
CHEMBL5395602,358.42000000000013,4.700580000000003,46.54,0,4,5
CHEMBL5396048,258.27099999999996,3.6712200000000017,17.82,0,2,2
CHEMBL5398511,223.275,2.9943000000000017,29.96,0,2,1
CHEMBL5399600,256.28000000000003,3.232300000000002,27.05,0,3,3
CHEMBL5400347,251.32899999999998,3.459500000000002,29.96,0,2,3
CHEMBL5400406,313.36400000000003,3.4631800000000013,70.28999999999999,1,4,4
CHEMBL5401549,301.42999999999995,4.189100000000003,39.19,0,3,4
CHEMBL5403912,305.35600000000005,4.335600000000002,33.61,1,2,4
CHEMBL5405156,240.28099999999998,3.5321200000000026,17.82,0,2,2
CHEMBL5405284,223.275,2.994300000000001,29.96,0,2,1
CHEMBL5406205,275.392,3.6281000000000025,39.19,0,3,4
CHEMBL5406968,287.403,3.799000000000003,39.19,0,3,3
CHEMBL5407805,426.3330000000001,6.1524000000000045,22.75,0,3,5
CHEMBL5408823,312.37600000000003,4.068180000000002,57.4,1,3,4
CHEMBL5409914,426.3330000000001,5.981500000000004,22.75,0,3,6
CHEMBL5410695,312.37600000000003,4.068180000000003,57.4,1,3,4
CHEMBL5411570,313.36400000000003,3.4631800000000013,70.28999999999999,1,4,4
CHEMBL5412410,237.25799999999998,2.6096000000000004,50.19,1,3,1
CHEMBL5413419,238.29000000000002,3.0932000000000013,27.05,0,3,3
CHEMBL5415900,301.43000000000006,3.973100000000003,39.19,0,3,3
CHEMBL5416003,380.28900000000004,4.969400000000005,22.75,0,3,4
CHEMBL5416052,275.39200000000005,3.7722000000000033,39.19,0,3,3
CHEMBL5416291,443.7760000000001,5.809120000000004,35.64,0,4,5
CHEMBL5416993,442.7880000000001,6.414120000000005,22.75,0,3,5
CHEMBL5417020,329.484,4.753300000000005,39.19,0,3,5
CHEMBL5417558,233.31099999999998,2.7460000000000013,39.19,0,3,3
CHEMBL5421275,273.37600000000003,3.382100000000002,39.19,0,3,3
CHEMBL5421289,287.403,3.6281000000000025,39.19,0,3,3
CHEMBL5425135,273.376,3.238000000000002,39.19,0,3,3
CHEMBL5425567,347.43700000000007,5.137320000000003,22.75,0,3,5
CHEMBL5425929,321.81100000000004,4.849900000000003,33.61,1,2,4
CHEMBL5426314,244.244,3.362800000000002,17.82,0,2,2
CHEMBL5428001,367.8550000000001,5.482300000000003,22.75,0,3,5
CHEMBL5428148,347.4370000000001,5.137320000000004,22.75,0,3,5
CHEMBL5428947,231.29499999999993,2.3559,39.19,0,3,3
CHEMBL5430600,291.3940000000001,3.9482000000000026,29.96,0,2,2
CHEMBL5430729,341.495,4.798400000000004,39.19,0,3,3
CHEMBL5430986,233.311,2.7460000000000013,39.19,0,3,3
CHEMBL5431946,409.3310000000001,5.155720000000005,35.64,0,4,5
CHEMBL5432961,442.7880000000001,6.414120000000004,22.75,0,3,5
CHEMBL5432971,351.4000000000001,4.9680000000000035,22.75,0,3,5
CHEMBL5434685,276.286,3.2810000000000024,27.05,0,3,3
CHEMBL5436084,443.7760000000001,5.809120000000004,35.64,0,4,5
CHEMBL5437093,408.3430000000001,5.7607200000000045,22.75,0,3,5
CHEMBL5438005,247.33799999999997,3.1361000000000017,39.19,0,3,4
CHEMBL5438740,427.32100000000014,5.294820000000004,35.64,0,4,5
CHEMBL5439806,288.297,3.679820000000002,27.05,0,3,3
CHEMBL5440376,270.307,3.540720000000003,27.05,0,3,3
CHEMBL5440983,321.81100000000004,4.849900000000003,33.61,1,2,4
CHEMBL276473,224.25900000000001,3.2883000000000013,37.3,1,2,3
CHEMBL32571,272.25600000000003,2.5099000000000014,86.99000000000001,3,5,1
CHEMBL151,286.23900000000003,2.2824000000000004,111.13000000000001,4,6,1
CHEMBL45068,274.272,2.324500000000001,97.99000000000001,4,5,4
CHEMBL307893,288.25500000000005,2.215500000000001,107.22000000000001,4,6,1
CHEMBL75267,254.24099999999999,2.871200000000001,70.67,2,4,1
CHEMBL88169,302.28200000000004,2.518500000000001,96.22000000000001,3,6,2
CHEMBL317221,270.284,3.0025000000000013,66.76,2,4,4
CHEMBL133081,304.298,2.3331000000000013,107.22000000000001,4,6,5
CHEMBL491692,242.274,2.9133000000000018,57.53,2,3,4
CHEMBL492818,290.271,2.0301000000000005,118.22000000000001,5,6,4
CHEMBL556429,354.4020000000001,4.321600000000004,75.99000000000001,2,5,4
CHEMBL1191848,203.24500000000003,1.1989,64.07,2,4,3
CHEMBL1642686,195.26500000000001,3.4392000000000023,26.02,1,1,2
CHEMBL3401429,286.2830000000001,2.8129000000000017,75.99000000000001,2,5,2
CHEMBL4206988,285.29900000000004,3.7824000000000035,61.60000000000001,0,4,5
CHEMBL4451577,364.4850000000002,5.880500000000008,49.69,2,3,4
CHEMBL4465694,364.485,5.991200000000007,60.69,3,3,6
CHEMBL4515706,394.51100000000014,5.999800000000007,69.92,3,4,7
CHEMBL4517895,394.5110000000002,5.889100000000006,58.92,2,4,5
CHEMBL4517937,394.51100000000014,5.154300000000006,58.92,2,4,5
CHEMBL4553272,378.5120000000001,6.294200000000007,49.69,2,3,7
CHEMBL5394126,227.223,1.4328,60.92,0,5,2
CHEMBL5397043,369.54900000000004,5.533500000000005,39.19,0,3,3
CHEMBL5398185,284.31100000000004,3.410300000000002,44.760000000000005,0,4,3
CHEMBL5401526,341.495,4.798400000000004,39.19,0,3,3
CHEMBL5403749,209.252,2.4796000000000005,30.71,0,3,2
CHEMBL5405593,314.3370000000001,3.4189000000000025,53.99,0,5,4
CHEMBL5407494,301.43000000000006,3.973100000000003,39.19,0,3,3
CHEMBL5409753,394.5110000000002,5.889100000000006,58.92,2,4,5
CHEMBL5412704,287.403,3.799000000000003,39.19,0,3,3
CHEMBL5413924,378.5120000000001,6.294200000000007,49.69,2,3,7
CHEMBL5414372,256.26099999999997,2.0463999999999998,57.260000000000005,0,5,3
CHEMBL5417396,344.36300000000017,3.427500000000002,63.220000000000006,0,6,5
CHEMBL5417830,334.20000000000005,2.9864000000000015,172.56,0,8,5
CHEMBL5418780,410.51000000000016,4.859900000000007,79.15,3,5,5
CHEMBL5418934,314.3370000000001,3.4189000000000016,53.99,0,5,4
CHEMBL5419796,394.51100000000014,5.154300000000006,58.92,2,4,6
CHEMBL5420745,286.2830000000001,2.812900000000001,75.99000000000001,2,5,2
CHEMBL5421164,257.249,1.4414,70.15,0,6,3
CHEMBL5423576,287.359,3.0798000000000005,53.71,1,4,6
CHEMBL5425965,316.48500000000007,5.847900000000007,40.46,2,2,8
CHEMBL5426214,300.31000000000006,3.115900000000001,64.99000000000001,1,5,3
CHEMBL5427782,380.48400000000015,4.851300000000006,69.92,3,4,5
CHEMBL5428361,394.51100000000014,5.999800000000007,69.92,3,4,7
CHEMBL5429699,394.51100000000014,6.179900000000007,69.92,3,4,7
CHEMBL5429907,410.51000000000016,4.859900000000007,79.15,3,5,6
CHEMBL5433734,273.376,3.238000000000002,39.19,0,3,3
CHEMBL5434837,300.31000000000006,3.1159000000000017,64.99000000000001,1,5,3
CHEMBL5435609,285.29900000000004,3.7824000000000026,61.60000000000001,0,4,5
CHEMBL30047,343.25700000000006,5.5278000000000045,25.78,0,2,4
CHEMBL30043,316.73800000000006,4.5305000000000035,25.78,0,2,3
CHEMBL29997,405.3280000000001,6.3605000000000045,25.78,0,2,5
CHEMBL26207,314.81600000000014,3.802100000000002,46.010000000000005,1,3,3
CHEMBL282079,302.8050000000002,3.946200000000002,46.010000000000005,1,3,3
CHEMBL26208,349.648,5.314100000000003,25.78,0,2,3
CHEMBL29952,316.73800000000006,4.530500000000002,25.78,0,2,3
CHEMBL283085,290.36600000000004,3.3776400000000013,46.010000000000005,1,3,3
CHEMBL28753,298.29200000000003,3.0390000000000015,46.010000000000005,1,3,3
CHEMBL286965,314.747,3.553300000000001,46.010000000000005,1,3,3
CHEMBL28637,364.754,4.4330000000000025,46.010000000000005,1,3,3
CHEMBL29400,331.202,4.0676000000000005,46.010000000000005,1,3,3
CHEMBL27797,326.44000000000017,4.0816000000000034,55.24,1,4,4
CHEMBL283671,333.19300000000004,5.044800000000004,25.78,0,2,3
CHEMBL29904,331.20200000000006,4.067600000000002,46.010000000000005,1,3,3
CHEMBL28696,298.292,3.0390000000000015,46.010000000000005,1,3,3
CHEMBL29669,315.20300000000003,4.963600000000003,25.78,0,2,3
CHEMBL29523,334.4190000000001,3.6946600000000025,55.24,1,4,4
CHEMBL30081,244.26899999999998,2.2616000000000005,46.010000000000005,1,3,3
CHEMBL282525,260.72400000000005,2.7759,46.010000000000005,1,3,3
CHEMBL28465,305.17500000000007,2.8850000000000007,46.010000000000005,1,3,3
CHEMBL540958,290.3660000000001,3.3776400000000013,46.010000000000005,1,3,3
CHEMBL287393,331.202,4.067600000000002,46.010000000000005,1,3,3
CHEMBL28800,307.309,2.6690000000000005,89.15,1,5,4
CHEMBL284636,330.30899999999997,3.779600000000003,46.010000000000005,1,3,3
CHEMBL28971,331.202,4.0676000000000005,46.010000000000005,1,3,3
CHEMBL282325,314.747,3.553300000000003,46.010000000000005,1,3,3
CHEMBL29901,329.2300000000001,5.137700000000004,25.78,0,2,3
CHEMBL135606,324.296,3.337200000000001,104.10000000000001,0,6,5
CHEMBL133145,303.192,4.827600000000003,17.82,0,2,3
CHEMBL335215,303.192,4.827600000000003,17.82,0,2,3
CHEMBL137373,270.282,3.799000000000003,17.82,0,2,3
CHEMBL137002,264.32800000000003,3.5294000000000016,27.05,0,3,4
CHEMBL2430098,198.22500000000002,2.677600000000001,30.96,0,3,2
CHEMBL5395333,232.67000000000002,3.3310000000000013,30.96,0,3,2
CHEMBL5397257,294.28900000000004,3.1961000000000013,56.74,0,5,3
CHEMBL5403643,356.017,4.202600000000002,30.96,0,3,2
CHEMBL5406056,335.7900000000001,4.765400000000002,46.260000000000005,1,3,3
CHEMBL5411393,331.3710000000001,4.120600000000003,55.49,1,4,4
CHEMBL5411965,267.115,3.9844000000000026,30.96,0,3,2
CHEMBL5413902,289.338,3.9704200000000025,43.85,0,4,3
CHEMBL5419730,344.201,4.9688000000000025,43.85,0,4,3
CHEMBL5421179,345.1890000000001,4.363800000000002,56.74,0,5,3
CHEMBL5421772,309.75600000000003,4.315400000000003,43.85,0,4,3
CHEMBL5422369,300.321,3.5336800000000013,67.64,0,5,3
CHEMBL5423274,319.33500000000004,4.251100000000002,46.260000000000005,1,3,3
CHEMBL5424344,310.744,3.7104000000000026,56.74,0,5,3
CHEMBL5426057,361.22800000000007,4.076200000000002,55.24,1,4,4
CHEMBL5432300,285.29900000000004,3.7824000000000035,61.60000000000001,0,4,5
CHEMBL5434747,277.121,3.440100000000001,30.96,0,3,2
CHEMBL135921,319.19100000000003,4.000700000000002,48.91,2,2,3
CHEMBL135540,319.19100000000003,4.000700000000002,48.910000000000004,2,2,3
CHEMBL133082,344.24100000000004,5.326700000000004,22.12,0,2,4
CHEMBL133026,328.2420000000001,5.742700000000005,12.89,0,1,3
CHEMBL133079,332.20500000000004,5.649800000000004,12.89,0,1,3
CHEMBL334958,348.66,5.919100000000004,12.89,0,1,3
CHEMBL343072,268.747,4.1742000000000035,17.82,0,2,3
CHEMBL135381,262.356,4.137640000000003,17.82,0,2,3
CHEMBL135595,336.744,5.193000000000004,17.82,0,2,3
CHEMBL135115,330.21400000000006,4.672600000000003,33.120000000000005,1,2,3
CHEMBL135063,298.773,4.182800000000004,27.05,0,3,4
CHEMBL335050,278.355,3.8378200000000025,27.05,0,3,4
CHEMBL135494,294.354,3.538000000000002,36.28,0,4,5
CHEMBL436369,392.09400000000005,5.045800000000003,17.82,0,2,3
CHEMBL133198,380.278,5.425100000000004,30.71,0,3,4
CHEMBL135563,304.18,4.222600000000003,30.71,0,3,3
CHEMBL341386,304.18,4.222600000000003,30.71,0,3,3
CHEMBL422093,321.25100000000003,3.988000000000003,15.27,1,2,3
CHEMBL334999,319.19100000000003,4.000700000000002,48.91,2,2,3
CHEMBL132929,304.18,4.222600000000003,30.71,0,3,3
CHEMBL138538,309.79600000000005,4.327620000000003,33.120000000000005,1,2,3
CHEMBL135340,305.168,3.617600000000002,43.6,0,4,3
CHEMBL135172,370.243,4.148200000000003,59.39,1,4,4
CHEMBL415725,314.21500000000003,5.5686000000000035,12.89,0,1,3
CHEMBL135709,348.20400000000006,4.811700000000002,33.120000000000005,1,2,3
CHEMBL135396,330.21400000000006,4.672600000000003,33.120000000000005,1,2,3
CHEMBL135633,331.20200000000006,4.067600000000002,46.010000000000005,1,3,3
CHEMBL135378,370.24300000000005,4.148200000000003,59.39,1,4,4
CHEMBL336616,331.20200000000006,4.067600000000002,46.010000000000005,1,3,3
CHEMBL335836,330.21400000000006,4.672600000000003,33.120000000000005,1,2,3
CHEMBL137049,380.278,5.425100000000004,30.71,0,3,4
CHEMBL137589,319.19100000000003,4.000700000000002,48.910000000000004,2,2,3
CHEMBL137396,380.278,5.425100000000004,30.71,0,3,4
CHEMBL137001,369.255,4.753200000000003,46.5,1,3,4
CHEMBL137604,369.255,4.753200000000003,46.5,1,3,4
CHEMBL336708,369.255,4.753200000000003,46.5,1,3,4
CHEMBL344904,369.25500000000005,4.753200000000003,46.5,1,3,4
CHEMBL337750,363.766,5.038000000000002,33.120000000000005,1,2,3
CHEMBL343273,325.7950000000001,4.027800000000003,42.35,1,3,4
CHEMBL1195457,314.21500000000003,5.5686000000000035,12.89,0,1,3
CHEMBL3622074,475.9830000000003,3.6585800000000015,123.88999999999999,1,8,7
CHEMBL5397670,463.31700000000006,2.00698,127.13,1,8,7
CHEMBL5398859,386.307,5.486600000000004,30.71,0,4,4
CHEMBL5406393,384.42100000000005,1.24448,127.13,1,8,7
CHEMBL5410574,336.24300000000005,4.734100000000002,33.120000000000005,1,3,3
CHEMBL5410623,336.24300000000005,4.7341000000000015,33.120000000000005,1,3,3
CHEMBL5418345,418.86600000000004,1.8978800000000002,127.13,1,8,7
CHEMBL5427411,386.307,5.486600000000003,30.71,0,4,4
CHEMBL5431850,398.4480000000001,1.63458,127.13,1,8,8
CHEMBL5432233,402.41100000000006,1.3835800000000003,127.13,1,8,7
CHEMBL5394799,477.52800000000025,0.32248000000000066,164.51,1,10,9
CHEMBL5395753,369.406,1.5641800000000001,123.88999999999999,1,7,6
CHEMBL5396464,323.331,2.5068800000000007,77.97000000000001,1,6,5
CHEMBL5397197,416.4380000000001,1.7736800000000001,127.13,1,8,8
CHEMBL5397563,341.374,3.478480000000002,77.97000000000001,1,6,4
CHEMBL5398138,444.5420000000001,2.574280000000001,127.13,1,9,10
CHEMBL5398997,375.8190000000001,4.131880000000003,77.97000000000001,1,6,4
CHEMBL5399449,337.358,2.896980000000001,77.97000000000001,1,6,6
CHEMBL5400488,335.367,2.5941800000000006,87.2,1,7,7
CHEMBL5401315,337.408,2.9173800000000005,77.97000000000001,1,7,6
CHEMBL5402090,305.34100000000007,2.3677799999999998,77.97000000000001,1,6,5
CHEMBL5402457,398.26400000000007,3.520380000000002,77.97000000000001,1,6,6
CHEMBL5402619,351.435,3.0584800000000003,77.97000000000001,1,7,7
CHEMBL5404073,345.406,2.930180000000001,77.97000000000001,1,6,4
CHEMBL5407526,353.81300000000005,3.4112800000000023,77.97000000000001,1,6,6
CHEMBL5408436,420.2700000000001,4.240980000000003,77.97000000000001,1,6,4
CHEMBL5408847,424.4420000000001,1.99068,140.27,1,9,7
CHEMBL5409338,528.7040000000002,4.914880000000004,127.13,1,9,16
CHEMBL5410011,364.63000000000005,4.037300000000003,50.94,1,4,3
CHEMBL5410657,323.38100000000003,2.874880000000001,77.97000000000001,1,7,5
CHEMBL5411472,349.394,2.984280000000001,87.2,1,7,8
CHEMBL5412353,323.38100000000003,2.87488,77.97000000000001,1,7,5
CHEMBL5412416,339.78600000000006,3.021180000000001,77.97000000000001,1,6,5
CHEMBL5412425,345.362,3.1139800000000015,91.11000000000001,1,7,5
CHEMBL5413153,457.7370000000001,3.1084000000000014,100.1,1,6,6
CHEMBL5413770,319.36800000000005,2.757880000000001,77.97000000000001,1,6,6
CHEMBL5415771,432.8930000000001,2.28798,127.13,1,8,8
CHEMBL5416513,383.43300000000005,1.9542799999999998,123.88999999999999,1,7,7
CHEMBL5417041,365.46200000000005,3.697580000000002,77.97000000000001,1,7,8
CHEMBL5417335,384.237,3.1302800000000017,77.97000000000001,1,6,5
CHEMBL5419258,330.35100000000006,2.8065800000000003,93.75999999999999,2,6,4
CHEMBL5421435,430.5150000000001,1.93518,127.13,1,9,9
CHEMBL5422332,378.84100000000007,2.3459000000000003,100.1,1,6,6
CHEMBL5423400,414.4470000000001,1.47088,136.36,1,9,9
CHEMBL5423824,477.3440000000001,2.3970800000000008,127.13,1,8,8
CHEMBL5424049,400.4200000000001,1.0807799999999999,136.36,1,9,8
CHEMBL5424630,358.40500000000014,2.8594800000000014,82.9,1,7,5
CHEMBL5425142,402.46100000000007,1.7515799999999997,127.13,1,9,7
CHEMBL5425230,428.4740000000001,1.8609799999999999,136.36,1,9,10
CHEMBL5427905,398.44800000000015,1.4457799999999998,115.35000000000001,1,8,7
CHEMBL5428080,402.4610000000001,1.7515799999999997,127.13,1,9,7
CHEMBL5429338,443.71000000000004,2.9140000000000015,100.1,1,6,5
CHEMBL5430347,462.32900000000006,2.7351800000000015,101.11000000000001,0,7,6
CHEMBL5434606,344.37800000000004,2.77998,82.89999999999999,1,7,5
CHEMBL5435238,416.4880000000001,1.7940799999999997,127.13,1,9,8
CHEMBL5437662,332.32300000000004,2.46648,104.0,1,8,4
CHEMBL5439970,379.48900000000003,4.087680000000003,77.97000000000001,1,7,9
CHEMBL5440356,321.34000000000003,2.2040799999999994,87.2,1,7,6
CHEMBL5440379,449.624,6.038180000000007,77.97000000000001,1,7,14
CHEMBL5440424,351.43500000000006,3.307480000000001,77.97000000000001,1,7,7
CHEMBL350072,212.29600000000005,3.1172200000000014,17.82,0,2,1
CHEMBL423613,270.33199999999994,2.985500000000002,44.12,0,4,3
CHEMBL162585,209.252,2.29038,41.61,0,3,1
CHEMBL350338,277.16499999999996,3.5713000000000017,17.82,0,2,1
CHEMBL5394232,234.302,3.299800000000002,24.72,0,2,3
CHEMBL5395326,406.374,1.48018,127.13,1,8,6
CHEMBL5395683,262.356,4.080000000000003,24.72,0,2,5
CHEMBL5395694,420.401,2.1395800000000005,127.13,1,8,7
CHEMBL5396276,290.41,4.860200000000004,24.72,0,2,7
CHEMBL5398199,266.30400000000003,2.4536,54.18,1,5,4
CHEMBL5398403,302.284,2.7318000000000007,54.18,1,5,4
CHEMBL5400554,345.384,1.3302999999999998,103.34,1,7,6
CHEMBL5400682,381.36400000000003,1.6084999999999998,103.34,1,7,6
CHEMBL5401648,340.333,3.029980000000001,71.98,1,5,5
CHEMBL5401807,248.329,3.6899000000000024,24.72,0,2,4
CHEMBL5401946,327.294,2.6034800000000002,77.97000000000001,1,6,4
CHEMBL5402193,404.839,1.85538,127.13,1,8,6
CHEMBL5402384,360.204,3.632080000000002,77.97000000000001,1,6,4
CHEMBL5402413,439.28400000000005,2.5087800000000007,127.13,1,8,6
CHEMBL5404624,420.40100000000007,1.52268,127.13,1,8,7
CHEMBL5404820,327.294,2.6034800000000002,77.97000000000001,1,6,4
CHEMBL5405854,172.231,2.1005000000000003,24.72,0,2,3
CHEMBL5406470,262.356,3.884300000000003,24.72,0,2,5
CHEMBL5406734,369.22200000000004,3.4499800000000027,74.72999999999999,1,5,4
CHEMBL5411834,406.374,1.4801800000000003,127.13,1,8,6
CHEMBL5412669,370.21000000000004,3.0877800000000013,77.97000000000001,1,6,4
CHEMBL5413431,449.29,1.96448,127.13,1,8,6
CHEMBL5413472,299.761,3.4692000000000016,50.94,1,4,4
CHEMBL5413848,340.333,3.867880000000003,65.08000000000001,1,5,5
CHEMBL5414163,304.437,5.250300000000005,24.72,0,2,8
CHEMBL5419141,200.28500000000003,2.880700000000002,24.72,0,2,5
CHEMBL5421450,306.329,1.9030999999999996,81.64999999999999,1,7,3
CHEMBL5421626,290.326,2.68748,74.72999999999999,1,5,4
CHEMBL5421908,406.37400000000014,1.75128,127.13,1,8,6
CHEMBL5421931,214.312,3.270800000000002,24.72,0,2,6
CHEMBL5425028,308.31600000000003,3.0693800000000016,65.08000000000001,1,5,4
CHEMBL5425529,345.305,3.1591000000000014,66.65,1,6,4
CHEMBL5426228,158.20399999999998,1.7104000000000001,24.72,0,2,2
CHEMBL5427371,276.38300000000004,4.2744000000000035,24.72,0,2,6
CHEMBL5429844,378.65700000000004,4.231700000000003,50.94,1,4,4
CHEMBL5431500,276.38300000000004,4.2744000000000035,24.72,0,2,6
CHEMBL5431758,325.759,2.9786800000000015,77.97000000000001,1,6,4
CHEMBL5433928,262.356,3.884300000000003,24.72,0,2,5
CHEMBL5434794,425.37300000000005,1.6518,121.80000000000001,1,9,6
CHEMBL5435398,327.29400000000004,2.874580000000001,77.97,1,6,4
CHEMBL5436006,309.30400000000003,2.4643800000000002,77.97000000000001,1,6,4
CHEMBL5436996,304.353,3.077580000000001,74.72999999999999,1,5,5
CHEMBL5438093,383.249,3.840080000000003,74.72999999999999,1,5,5
CHEMBL5438581,276.38300000000004,4.470100000000004,24.72,0,2,6
CHEMBL5438618,186.258,2.4906000000000006,24.72,0,2,4
CHEMBL415952,262.35600000000005,4.105300000000003,17.82,0,2,5
CHEMBL5394566,280.346,4.117800000000003,28.68,1,1,5
CHEMBL5395012,298.336,4.452600000000004,28.68,1,1,5
CHEMBL5396408,294.37300000000005,4.703600000000003,28.68,1,1,6
CHEMBL5397541,294.373,4.703600000000003,28.68,1,1,6
CHEMBL5397559,306.41300000000007,3.728900000000001,80.72,3,3,6
CHEMBL5398069,290.4100000000001,4.791240000000004,28.68,1,1,5
CHEMBL5398810,290.4100000000001,4.791240000000004,28.68,1,1,5
CHEMBL5401445,301.39300000000003,4.436180000000003,52.47,1,2,6
CHEMBL5401856,290.41,4.791240000000004,28.68,1,1,5
CHEMBL5401971,412.377,6.6021000000000045,28.68,1,1,6
CHEMBL5402637,312.363,4.842700000000004,28.68,1,1,6
CHEMBL5403263,322.427,5.402120000000005,28.68,1,1,7
CHEMBL5404343,322.4080000000001,4.191600000000003,47.14,1,3,7
CHEMBL5404404,290.41,4.872920000000003,28.68,1,1,6
CHEMBL5408838,294.37300000000005,4.507900000000004,28.68,1,1,6
CHEMBL5411125,326.403,4.307860000000003,76.25999999999999,1,3,6
CHEMBL5412224,280.34600000000006,4.244400000000003,17.82,0,2,5
CHEMBL5413133,290.41,4.664500000000004,24.72,0,2,7
CHEMBL5414100,299.324,3.778500000000003,30.71,0,3,5
CHEMBL5417163,348.343,5.332300000000004,28.68,1,1,5
CHEMBL5417761,298.336,4.383500000000003,17.82,0,2,5
CHEMBL5417855,312.37600000000003,3.917760000000002,76.25999999999999,1,3,5
CHEMBL5418765,319.383,4.575280000000004,52.47,1,2,6
CHEMBL5419940,276.38300000000004,4.495400000000004,17.82,0,2,6
CHEMBL5419948,299.324,3.778500000000003,30.71,0,3,5
CHEMBL5421565,305.356,4.116080000000003,41.61,0,3,5
CHEMBL5421595,312.36300000000006,4.842700000000003,28.68,1,1,6
CHEMBL5423113,304.43700000000007,5.181340000000004,28.68,1,1,6
CHEMBL5423378,366.37700000000007,4.380900000000003,114.96000000000001,1,5,8
CHEMBL5423512,322.427,5.402120000000005,28.68,1,1,7
CHEMBL5423518,312.36300000000006,4.647000000000003,28.68,1,1,6
CHEMBL5423840,280.34600000000006,4.313500000000003,28.68,1,1,5
CHEMBL5424130,304.43700000000007,5.181340000000004,28.68,1,1,6
CHEMBL5425445,290.41,4.872920000000004,28.68,1,1,6
CHEMBL5425656,305.356,4.185180000000003,52.47,1,2,5
CHEMBL5425854,304.437,5.1269000000000045,28.68,1,1,7
CHEMBL5427725,290.41,4.664500000000004,24.72,0,2,7
CHEMBL5429779,276.38300000000004,4.482820000000003,28.68,1,1,5
CHEMBL5432857,317.39200000000005,4.054680000000003,61.699999999999996,1,3,6
CHEMBL5432975,298.33600000000007,4.452600000000003,28.68,1,1,5
CHEMBL5433174,287.36600000000004,4.046080000000003,52.47,1,2,5
CHEMBL5434818,308.40000000000003,5.093700000000005,28.68,1,1,7
CHEMBL5436300,319.383,4.379580000000003,52.47,1,2,6
CHEMBL5436915,398.35,6.212000000000004,28.68,1,1,5
CHEMBL5437945,298.336,4.452600000000003,28.68,1,1,5
CHEMBL5439274,322.427,5.4021200000000045,28.68,1,1,7
CHEMBL5439843,280.34600000000006,4.313500000000003,28.68,1,1,5
CHEMBL5440707,355.363,5.064880000000003,52.47,1,2,5
CHEMBL5440818,294.37300000000005,4.703600000000004,28.68,1,1,6
CHEMBL112532,216.284,3.0512000000000015,27.05,0,3,5
CHEMBL433737,217.268,3.520500000000002,35.260000000000005,0,3,5
CHEMBL150681,217.268,3.520500000000002,35.260000000000005,0,3,5
CHEMBL151207,230.31099999999998,3.3596200000000023,27.05,0,3,5
CHEMBL151037,230.311,3.266000000000002,27.05,0,3,5
CHEMBL151038,231.295,3.8289200000000028,35.260000000000005,0,3,5
CHEMBL422858,231.295,3.8289200000000028,35.260000000000005,0,3,5
CHEMBL150999,216.28400000000002,3.255600000000001,37.91,1,2,5
CHEMBL150653,227.30700000000002,3.927500000000003,22.12,0,2,5
CHEMBL356594,230.311,3.564020000000002,37.91,1,2,5
CHEMBL358214,230.31099999999998,3.3596200000000023,27.05,0,3,5
CHEMBL348263,208.261,2.6949000000000005,53.849999999999994,2,3,6
CHEMBL150146,228.29500000000002,3.3225000000000016,35.010000000000005,0,3,5
CHEMBL151646,227.30700000000002,3.927500000000003,22.12,0,2,5
CHEMBL151449,217.26799999999997,3.520500000000002,35.260000000000005,0,3,5
CHEMBL150799,217.26799999999997,3.520500000000002,35.260000000000005,0,3,5
